"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1991-10","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.264","","","","3"
"1991-10","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","4.320","","","","3"
"1991-11","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","28.266","","","","3"
"1991-11","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","4.834","","","","3"
"1991-11","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","1.361","","","","3"
"1991-11","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.224","","","","3"
"1991-11","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","1.496","","","","3"
"1991-11","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","1.753","","","","3"
"1991-11","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","9.373","","","","3"
"1991-11","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","6.872","","","","3"
"1991-11","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","2.880","","","","3"
"1991-11","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","0.276","","","","3"
"1991-11","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.287","","","","3"
"1991-11","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.317","","","","3"
"1991-11","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","4.307","","","","3"
"1991-12","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","29.051","","","","3"
"1991-12","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","4.820","","","","3"
"1991-12","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","1.269","","","","3"
"1991-12","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.213","","","","3"
"1991-12","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","1.429","","","","3"
"1991-12","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","1.909","","","","3"
"1991-12","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","10.460","","","","3"
"1991-12","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","6.853","","","","3"
"1991-12","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","2.629","","","","3"
"1991-12","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","0.165","","","","3"
"1991-12","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.306","","","","3"
"1991-12","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.158","","","","3"
"1991-12","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","4.289","","","","3"
"1992-01","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","38.742","","","","3"
"1992-01","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","3.118","","","","3"
"1992-01","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.951","","","","3"
"1992-01","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.012","","","","3"
"1992-01","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","1.535","","","","3"
"1992-01","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.620","","","","3"
"1992-01","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","13.756","","","","3"
"1992-01","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","11.878","","","","3"
"1992-01","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","4.436","","","","3"
"1992-01","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","1.839","","","","3"
"1992-01","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.241","","","","3"
"1992-01","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.356","","","","3"
"1992-01","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","5.554","","","","3"
"1992-02","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","39.127","","","","3"
"1992-02","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","2.919","","","","3"
"1992-02","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.876","","","","3"
"1992-02","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.009","","","","3"
"1992-02","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","1.414","","","","3"
"1992-02","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.620","","","","3"
"1992-02","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","15.905","","","","3"
"1992-02","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","10.159","","","","3"
"1992-02","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","3.729","","","","3"
"1992-02","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","1.127","","","","3"
"1992-02","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.223","","","","3"
"1992-02","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.379","","","","3"
"1992-02","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","6.415","","","","3"
"1992-03","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","39.610","","","","3"
"1992-03","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","3.100","","","","3"
"1992-03","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.922","","","","3"
"1992-03","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.004","","","","3"
"1992-03","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","1.420","","","","3"
"1992-03","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.754","","","","3"
"1992-03","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","16.459","","","","3"
"1992-03","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","9.308","","","","3"
"1992-03","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","4.173","","","","3"
"1992-03","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","0.848","","","","3"
"1992-03","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.331","","","","3"
"1992-03","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.994","","","","3"
"1992-03","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","6.570","","","","3"
"1992-04","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","25.150","","","","3"
"1992-04","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","3.730","","","","3"
"1992-04","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.915","","","","3"
"1992-04","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.272","","","","3"
"1992-04","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","1.549","","","","3"
"1992-04","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","0.994","","","","3"
"1992-04","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","5.511","","","","3"
"1992-04","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","6.791","","","","3"
"1992-04","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","3.023","","","","3"
"1992-04","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","0.237","","","","3"
"1992-04","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.417","","","","3"
"1992-04","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.369","","","","3"
"1992-04","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","6.095","","","","3"
"1992-05","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","25.552","","","","3"
"1992-05","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","3.938","","","","3"
"1992-05","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","1.179","","","","3"
"1992-05","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.371","","","","3"
"1992-05","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","1.378","","","","3"
"1992-05","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","1.010","","","","3"
"1992-05","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","5.962","","","","3"
"1992-05","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","6.621","","","","3"
"1992-05","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","2.962","","","","3"
"1992-05","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","0.231","","","","3"
"1992-05","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.494","","","","3"
"1992-05","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.237","","","","3"
"1992-05","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","6.069","","","","3"
"1992-06","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","25.202","","","","3"
"1992-06","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","4.066","","","","3"
"1992-06","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","1.232","","","","3"
"1992-06","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.340","","","","3"
"1992-06","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","1.394","","","","3"
"1992-06","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","1.100","","","","3"
"1992-06","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","5.822","","","","3"
"1992-06","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","6.383","","","","3"
"1992-06","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","2.950","","","","3"
"1992-06","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","0.239","","","","3"
"1992-06","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.483","","","","3"
"1992-06","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","2.228","","","","3"
"1992-06","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","5.981","","","","3"
"1992-07","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","27.357","","","","3"
"1992-07","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","4.201","","","","3"
"1992-07","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","1.037","","","","3"
"1992-07","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.280","","","","3"
"1992-07","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","1.435","","","","3"
"1992-07","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","1.449","","","","3"
"1992-07","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","5.927","","","","3"
"1992-07","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","7.165","","","","3"
"1992-07","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","4.421","","","","3"
"1992-07","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","0.269","","","","3"
"1992-07","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.695","","","","3"
"1992-07","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","3.457","","","","3"
"1992-07","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","5.643","","","","3"
"1992-08","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","27.323","","","","3"
"1992-08","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","4.246","","","","3"
"1992-08","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.906","","","","3"
"1992-08","Prince Edward Island","2016A000211","Units","300","thousands","3","v52300201","4","0.228","","","","3"
"1992-08","Nova Scotia","2016A000212","Units","300","thousands","3","v52300202","5","1.533","","","","3"
"1992-08","New Brunswick","2016A000213","Units","300","thousands","3","v52300203","6","1.579","","","","3"
"1992-08","Quebec","2016A000224","Units","300","thousands","3","v52300204","7","6.183","","","","3"
"1992-08","Ontario","2016A000235","Units","300","thousands","3","v52300205","8","6.195","","","","3"
"1992-08","Prairie provinces","2016A00014","Units","300","thousands","3","v52300206","9","4.966","","","","3"
"1992-08","Manitoba","2016A000246","Units","300","thousands","3","v52300207","10","0.260","","","","3"
"1992-08","Saskatchewan","2016A000247","Units","300","thousands","3","v52300208","11","0.974","","","","3"
"1992-08","Alberta","2016A000248","Units","300","thousands","3","v52300209","12","3.732","","","","3"
"1992-08","British Columbia","2016A000259","Units","300","thousands","3","v52300210","13","5.733","","","","3"
"1992-09","Canada","2016A000011124","Units","300","thousands","3","v52300198","1","28.027","","","","3"
"1992-09","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300199","2","4.150","","","","3"
"1992-09","Newfoundland and Labrador","2016A000210","Units","300","thousands","3","v52300200","3","0.902","","","","3"
